"money";"ts_code";"time"
"4390153";"002708";"2020"
"1560721";"002708";"2020"
"2829432";"002708";"2020"
"131861";"002709";"2013"
"113833";"002709";"2013"
"18028";"002709";"2013"
"0";"002711";"2013"
"1194518";"002711";"2013"
"0";"002711";"2013"
"0";"002711";"2013"
"2237180";"002711";"2014"
"3106992";"002711";"2014"
"0";"002711";"2014"
"0";"002711";"2014"
"1414911";"002711";"2018"
"764363";"002711";"2018"
"0";"002711";"2018"
"650549";"002711";"2018"
"0";"002711";"2019"
"829099";"002711";"2019"
"0";"002711";"2019"
"0";"002711";"2019"
"0";"002711";"2020"
"566310";"002711";"2020"
"0";"002711";"2020"
"0";"002711";"2020"
"943800";"002712";"2013"
"574315";"002712";"2013"
"369485";"002712";"2013"
"224786";"002712";"2015"
"553730";"002712";"2015"
"0";"002712";"2015"
"58975";"002712";"2016"
"574096";"002712";"2016"
"0";"002712";"2016"
"133437";"002712";"2017"
"614829";"002712";"2017"
"0";"002712";"2017"
"136791";"002712";"2018"
"191194";"002712";"2018"
"0";"002712";"2018"
"0";"002712";"2019"
"0";"002712";"2019"
"112818";"002712";"2019"
"0";"002712";"2020"
"28041";"002712";"2020"
"0";"002712";"2020"
"11445440";"002713";"2013"
"3031609";"002713";"2013"
"8413831";"002713";"2013"
"5363678";"002713";"2015"
"5854951";"002713";"2015"
"0";"002713";"2015"
"17311593";"002713";"2016"
"7357751";"002713";"2016"
"9953842";"002713";"2016"
"10886823";"002713";"2017"
"8595078";"002713";"2017"
"2291744";"002713";"2017"
"15079401";"002713";"2018"
"8057826";"002713";"2018"
"7021576";"002713";"2018"
"19687943";"002713";"2019"
"9162121";"002713";"2019"
"10525821";"002713";"2019"
"19080441";"002713";"2020"
"10286225";"002713";"2020"
"8794216";"002713";"2020"
"0";"002714";"2013"
"55000";"002714";"2013"
"0";"002714";"2013"
"2654480";"002714";"2015"
"368581";"002714";"2015"
"2285899";"002714";"2015"
"445000";"002714";"2016"
"577360";"002714";"2016"
"0";"002714";"2016"
"1289775";"002714";"2017"
"647338";"002714";"2017"
"642436";"002714";"2017"
"6171210";"002714";"2018"
"881880";"002714";"2018"
"5289330";"002714";"2018"
"946259";"002714";"2019"
"1398856";"002714";"2019"
"0";"002714";"2019"
"2361457";"002714";"2020"
"1554558";"002714";"2020"
"806900";"002714";"2020"
"0";"002715";"2017"
"0";"002715";"2017"
"0";"002715";"2017"
"64138";"002715";"2018"
"91448";"002715";"2018"
"0";"002715";"2018"
"666617";"002715";"2019"
"121751";"002715";"2019"
"544867";"002715";"2019"
"1017983";"002715";"2020"
"305136";"002715";"2020"
"712846";"002715";"2020"
"0";"002716";"2016"
"0";"002716";"2016"
"0";"002716";"2016"
"512820";"002716";"2017"
"56735";"002716";"2017"
"456085";"002716";"2017"
"0";"002716";"2018"
"105364";"002716";"2018"
"0";"002716";"2018"
"0";"002716";"2019"
"85470";"002716";"2019"
"0";"002716";"2019"
"0";"002716";"2020"
"102564";"002716";"2020"
"0";"002716";"2020"
"2167186";"002717";"2015"
"878729";"002717";"2015"
"1288456";"002717";"2015"
"660922";"002717";"2016"
"758808";"002717";"2016"
"0";"002717";"2016"
"1835374";"002717";"2017"
"1194300";"002717";"2017"
"641074";"002717";"2017"
"2278677";"002717";"2018"
"1436002";"002717";"2018"
"842675";"002717";"2018"
"12307028";"002717";"2019"
"2990075";"002717";"2019"
"9316954";"002717";"2019"
"791645";"002717";"2020"
"3475750";"002717";"2020"
"0";"002717";"2020"
"82051";"002718";"2013"
"71926";"002718";"2013"
"10125";"002718";"2013"
"924529";"002718";"2015"
"99897";"002718";"2015"
"824631";"002718";"2015"
"0";"002718";"2016"
"184645";"002718";"2016"
"0";"002718";"2016"
"0";"002718";"2017"
"184646";"002718";"2017"
"0";"002718";"2017"
"98215";"002718";"2018"
"186951";"002718";"2018"
"0";"002718";"2018"
"3942596";"002718";"2019"
"360387";"002718";"2019"
"3582208";"002718";"2019"
"391945";"002718";"2020"
"592955";"002718";"2020"
"0";"002718";"2020"
"0";"002719";"2013"
"210749";"002719";"2013"
"0";"002719";"2013"
"3779126";"002719";"2015"
"1650743";"002719";"2015"
"2128383";"002719";"2015"
"43398";"002719";"2016"
"254589";"002719";"2016"
"0";"002719";"2016"
"357046";"002719";"2017"
"231407";"002719";"2017"
"125638";"002719";"2017"
"219054";"002719";"2018"
"350664";"002719";"2018"
"0";"002719";"2018"
"96395";"002719";"2019"
"504495";"002719";"2019"
"0";"002719";"2019"
"1196465";"002719";"2020"
"313815";"002719";"2020"
"882650";"002719";"2020"
"424871";"002721";"2013"
"470375";"002721";"2013"
"0";"002721";"2013"
"33309526";"002721";"2016"
"1787218";"002721";"2016"
"31522308";"002721";"2016"
"28561791";"002721";"2017"
"4894738";"002721";"2017"
"23667052";"002721";"2017"
"0";"002721";"2018"
"0";"002721";"2018"
"0";"002721";"2018"
"0";"002721";"2019"
"2266698";"002721";"2019"
"0";"002721";"2019"
"527348";"002722";"2013"
"422846";"002722";"2013"
"104502";"002722";"2013"
"1039627";"002722";"2015"
"622279";"002722";"2015"
"417348";"002722";"2015"
"47170";"002722";"2016"
"536648";"002722";"2016"
"0";"002722";"2016"
"8262150";"002722";"2017"
"1478146";"002722";"2017"
"6784003";"002722";"2017"
"1115835";"002722";"2018"
"4566423";"002722";"2018"
"0";"002722";"2018"
"0";"002722";"2018"
"392905";"002722";"2019"
"0";"002722";"2019"
"2050496";"002722";"2019"
"2443400";"002722";"2019"
"0";"002722";"2020"
"0";"002722";"2020"
"0";"002722";"2020"
"0";"002722";"2020"
"564658";"002723";"2013"
"115635";"002723";"2013"
"449022";"002723";"2013"
"523716";"002723";"2015"
"265220";"002723";"2015"
"258497";"002723";"2015"
"642300";"002723";"2016"
"323367";"002723";"2016"
"318932";"002723";"2016"
"0";"002723";"2017"
"358444";"002723";"2017"
"0";"002723";"2017"
"0";"002723";"2018"
"352320";"002723";"2018"
"0";"002723";"2018"
"8737";"002723";"2019"
"307977";"002723";"2019"
"0";"002723";"2019"
"544906";"002723";"2020"
"337285";"002723";"2020"
"207620";"002723";"2020"
"689584";"002724";"2014"
"879834";"002724";"2014"
"0";"002724";"2014"
"1313776";"002724";"2015"
"566245";"002724";"2015"
"0";"002724";"2015"
"747531";"002724";"2015"
"354274";"002724";"2016"
"747150";"002724";"2016"
"0";"002724";"2016"
"926882";"002724";"2017"
"662942";"002724";"2017"
"263940";"002724";"2017"
"1282327";"002724";"2018"
"768411";"002724";"2018"
"513916";"002724";"2018"
"508995";"002724";"2019"
"904867";"002724";"2019"
"0";"002724";"2019"
"2918867";"002724";"2020"
"998414";"002724";"2020"
"1920453";"002724";"2020"
"71243";"002725";"2013"
"214442";"002725";"2013"
"0";"002725";"2013"
"1011496";"002725";"2015"
"366352";"002725";"2015"
"645145";"002725";"2015"
"10257";"002725";"2016"
"457318";"002725";"2016"
"0";"002725";"2016"
"0";"002725";"2017"
"365854";"002725";"2017"
"0";"002725";"2017"
"312914";"002725";"2018"
"291438";"002725";"2018"
"21476";"002725";"2018"
"60883";"002725";"2019"
"152807";"002725";"2019"
"0";"002725";"2019"
"39823";"002725";"2020"
"129929";"002725";"2020"
"0";"002725";"2020"
"1100165";"002726";"2015"
"658436";"002726";"2015"
"441730";"002726";"2015"
"620854";"002726";"2017"
"470925";"002726";"2017"
"149930";"002726";"2017"
"1403957";"002726";"2018"
"1204176";"002726";"2018"
"199780";"002726";"2018"
"4059022";"002726";"2020"
"805237";"002726";"2020"
"3253785";"002726";"2020"
"1489648";"002727";"2015"
"1179890";"002727";"2015"
"309759";"002727";"2015"
"4073993";"002727";"2016"
"495784";"002727";"2016"
"3578208";"002727";"2016"
"1294310";"002727";"2017"
"1115057";"002727";"2017"
"179254";"002727";"2017"
"3092571";"002727";"2018"
"1259561";"002727";"2018"
"1833010";"002727";"2018"
"1048571";"002727";"2019"
"1536556";"002727";"2019"
"0";"002727";"2019"
"4926911";"002727";"2020"
"6103332";"002727";"2020"
"0";"002727";"2020"
"900794";"002728";"2015"
"306427";"002728";"2015"
"594368";"002728";"2015"
"67367";"002728";"2016"
"165842";"002728";"2016"
"0";"002728";"2016"
"149904";"002728";"2017"
"120340";"002728";"2017"
"29565";"002728";"2017"
"36408";"002728";"2018"
"203502";"002728";"2018"
"0";"002728";"2018"
"12162";"002728";"2019"
"135609";"002728";"2019"
"0";"002728";"2019"
"0";"002728";"2020"
"55029";"002728";"2020"
"0";"002728";"2020"
"42308";"002729";"2017"
"38585";"002729";"2017"
"3722";"002729";"2017"
"9483";"002729";"2018"
"43786";"002729";"2018"
"0";"002729";"2018"
"386622";"002729";"2019"
"129233";"002729";"2019"
"257390";"002729";"2019"
"140530";"002729";"2020"
"114588";"002729";"2020"
"25941";"002729";"2020"
"459571";"002730";"2015"
"59701";"002730";"2015"
"399870";"002730";"2015"
"236752";"002730";"2016"
"138154";"002730";"2016"
"98599";"002730";"2016"
"0";"002730";"2017"
"139008";"002730";"2017"
"0";"002730";"2017"
"133024";"002730";"2018"
"145915";"002730";"2018"
"0";"002730";"2018"
"2425000";"002730";"2019"
"358424";"002730";"2019"
"2066576";"002730";"2019"
"0";"002730";"2020"
"0";"002730";"2020"
"0";"002730";"2020"
"42735";"002731";"2015"
"1338270";"002731";"2015"
"0";"002731";"2015"
"41838";"002731";"2016"
"1335289";"002731";"2016"
"0";"002731";"2016"
"192149";"002731";"2017"
"1328301";"002731";"2017"
"0";"002731";"2017"
"426094";"002731";"2018"
"106727";"002731";"2018"
"319366";"002731";"2018"
"328997";"002731";"2019"
"234834";"002731";"2019"
"94163";"002731";"2019"
"398231";"002731";"2020"
"204103";"002731";"2020"
"194128";"002731";"2020"
"296887";"002732";"2015"
"511335";"002732";"2015"
"0";"002732";"2015"
"453480";"002732";"2016"
"612422";"002732";"2016"
"0";"002732";"2016"
"365000";"002732";"2017"
"606845";"002732";"2017"
"0";"002732";"2017"
"343244";"002732";"2018"
"516402";"002732";"2018"
"0";"002732";"2018"
"405660";"002732";"2019"
"380343";"002732";"2019"
"25318";"002732";"2019"
"885431";"002732";"2020"
"349170";"002732";"2020"
"536261";"002732";"2020"
"0";"002734";"2016"
"0";"002734";"2016"
"0";"002734";"2016"
"0";"002734";"2017"
"117658";"002734";"2017"
"0";"002734";"2017"
"286703";"002734";"2018"
"154358";"002734";"2018"
"132346";"002734";"2018"
"1667352";"002734";"2019"
"745134";"002734";"2019"
"922217";"002734";"2019"
"2908127";"002734";"2020"
"515164";"002734";"2020"
"2392963";"002734";"2020"
"225146";"002735";"2016"
"84001";"002735";"2016"
"141145";"002735";"2016"
"36376";"002735";"2017"
"125555";"002735";"2017"
"0";"002735";"2017"
"436599";"002735";"2018"
"165078";"002735";"2018"
"271522";"002735";"2018"
"92384";"002735";"2019"
"219690";"002735";"2019"
"0";"002735";"2019"
"25628447";"002735";"2020"
"1253429";"002735";"2020"
"24375018";"002735";"2020"
"26492874";"002736";"2014"
"18699646";"002736";"2014"
"0";"002736";"2014"
"7793227";"002736";"2014"
"37420163";"002736";"2015"
"18817568";"002736";"2015"
"0";"002736";"2015"
"18602596";"002736";"2015"
"48773019";"002736";"2016"
"24739913";"002736";"2016"
"0";"002736";"2016"
"24033105";"002736";"2016"
"44230061";"002736";"2017"
"31504036";"002736";"2017"
"0";"002736";"2017"
"12726026";"002736";"2017"
"52640526";"002736";"2018"
"37791165";"002736";"2018"
"0";"002736";"2018"
"14849361";"002736";"2018"
"89790586";"002736";"2019"
"46271421";"002736";"2019"
"0";"002736";"2019"
"43519164";"002736";"2019"
"72805705";"002736";"2020"
"58085119";"002736";"2020"
"0";"002736";"2020"
"14720586";"002736";"2020"
"1860719";"002737";"2015"
"988145";"002737";"2015"
"872575";"002737";"2015"
"713017";"002737";"2016"
"1016342";"002737";"2016"
"0";"002737";"2016"
"3010379";"002737";"2017"
"1290937";"002737";"2017"
"1719441";"002737";"2017"
"3798208";"002737";"2018"
"1418039";"002737";"2018"
"2380169";"002737";"2018"
"2118520";"002737";"2019"
"1413381";"002737";"2019"
"705139";"002737";"2019"
"2515564";"002737";"2020"
"1688306";"002737";"2020"
"827258";"002737";"2020"
"10639046";"002739";"2015"
"0";"002739";"2015"
"11326364";"002739";"2015"
"0";"002739";"2015"
"0";"002739";"2015"
"0";"002739";"2015"
"25639268";"002739";"2016"
"0";"002739";"2016"
"15044710";"002739";"2016"
"343720";"002739";"2016"
"10594557";"002739";"2016"
"0";"002739";"2016"
"156081424";"002739";"2017"
"0";"002739";"2017"
"22117779";"002739";"2017"
"343720";"002739";"2017"
"133963646";"002739";"2017"
"0";"002739";"2017"
"26954156";"002739";"2018"
"0";"002739";"2018"
"38012588";"002739";"2018"
"343720";"002739";"2018"
"0";"002739";"2018"
"0";"002739";"2018"
"182611161";"002739";"2019"
"1990000";"002739";"2019"
"51658656";"002739";"2019"
"6717797";"002739";"2019"
"0";"002739";"2019"
"129450389";"002739";"2019"
"0";"002739";"2019"
"115081464";"002739";"2020"
"0";"002739";"2020"
"76513972";"002739";"2020"
"7082714";"002739";"2020"
"154220916";"002739";"2020"
"0";"002739";"2020"
"0";"002739";"2020"
"1027780";"002740";"2015"
"0";"002740";"2015"
"96202";"002740";"2015"
"41026";"002740";"2016"
"429868";"002740";"2016"
"0";"002740";"2016"
"2007354";"002740";"2017"
"1747112";"002740";"2017"
"260241";"002740";"2017"
"25942857";"002740";"2019"
"8396031";"002740";"2019"
"17546825";"002740";"2019"
"45462";"002740";"2020"
"7246757";"002740";"2020"
"0";"002740";"2020"
"0";"002740";"2020"
"0";"002741";"2015"
"207007";"002741";"2015"
"0";"002741";"2015"
"120515";"002741";"2016"
"89435";"002741";"2016"
"31080";"002741";"2016"
"749430";"002741";"2017"
"136176";"002741";"2017"
"613254";"002741";"2017"
"356542";"002741";"2018"
"191849";"002741";"2018"
"164693";"002741";"2018"
"0";"002741";"2019"
"249497";"002741";"2019"
"0";"002741";"2019"
"3995752";"002741";"2020"
"1037517";"002741";"2020"
"2958236";"002741";"2020"
"0";"002743";"2015"
"0";"002743";"2015"
"0";"002743";"2015"
"18447";"002743";"2016"
"13383";"002743";"2016"
"5063";"002743";"2016"
"153846";"002743";"2017"
"17589";"002743";"2017"
"136257";"002743";"2017"
"149746";"002743";"2018"
"29984";"002743";"2018"
"119762";"002743";"2018"
"4950071";"002743";"2019"
"536980";"002743";"2019"
"4413091";"002743";"2019"
"2039841";"002745";"2015"
"835139";"002745";"2015"
"1204702";"002745";"2015"
"3584551";"002745";"2016"
"2093025";"002745";"2016"
"0";"002745";"2016"
"2473";"002745";"2016"
"0";"002745";"2017"
"915990";"002745";"2017"
"0";"002745";"2017"
"0";"002745";"2017"
"251565422";"002745";"2018"
"250835710";"002745";"2018"
"729712";"002745";"2018"
"1105324";"002745";"2019"
"0";"002745";"2019"
"5414104";"002745";"2019"
"0";"002745";"2020"
"0";"002745";"2020"
"2360099";"002745";"2020"
"7300";"002746";"2015"
"46289";"002746";"2015"
"0";"002746";"2015"
"482188";"002746";"2016"
"74537";"002746";"2016"
"407651";"002746";"2016"
"46205";"002746";"2017"
"95764";"002746";"2017"
"0";"002746";"2017"
"87265";"002746";"2018"
"102951";"002746";"2018"
"0";"002746";"2018"
"0";"002746";"2019"
"104738";"002746";"2019"
"0";"002746";"2019"
"0";"002746";"2020"
"102176";"002746";"2020"
"0";"002746";"2020"
"5718714";"002747";"2015"
"671082";"002747";"2015"
"5047632";"002747";"2015"
"5280046";"002747";"2016"
"3075900";"002747";"2016"
"2204147";"002747";"2016"
"8747473";"002747";"2017"
"2106865";"002747";"2017"
"6640607";"002747";"2017"
"6859164";"002747";"2018"
"3488977";"002747";"2018"
"3370188";"002747";"2018"
"2424945";"002747";"2019"
"3959642";"002747";"2019"
"0";"002747";"2019"
"6180957";"002747";"2020"
"5070849";"002747";"2020"
"1110109";"002747";"2020"
"0";"002748";"2015"
"85213";"002748";"2015"
"0";"002748";"2015"
"0";"002748";"2016"
"85212";"002748";"2016"
"0";"002748";"2016"
"0";"002748";"2017"
"67735";"002748";"2017"
"0";"002748";"2017"
"419718";"002748";"2018"
"27645";"002748";"2018"
"392074";"002748";"2018"
"629236";"002748";"2019"
"157079";"002748";"2019"
"472157";"002748";"2019"
"0";"002748";"2020"
"209791";"002748";"2020"
"0";"002748";"2020"
"110256";"002749";"2015"
"189686";"002749";"2015"
"0";"002749";"2015"
"2013017";"002749";"2016"
"0";"002749";"2016"
"2570467";"002749";"2016"
"0";"002749";"2017"
"409982";"002749";"2017"
"0";"002749";"2017"
"503531";"002749";"2018"
"454823";"002749";"2018"
"48709";"002749";"2018"
"255286";"002749";"2019"
"447134";"002749";"2019"
"0";"002749";"2019"
"512547";"002749";"2020"
"474385";"002749";"2020"
"38161";"002749";"2020"
"0";"002750";"2016"
"18692";"002750";"2016"
"0";"002750";"2016"
"0";"002750";"2017"
"18692";"002750";"2017"
"0";"002750";"2017"
"0";"002750";"2018"
"18692";"002750";"2018"
"0";"002750";"2018"
"18693";"002750";"2019"
"0";"002750";"2019"
"0";"002750";"2019"
"150393";"002750";"2020"
"14269";"002750";"2020"
"0";"002750";"2020"
"500851";"002751";"2015"
"478826";"002751";"2015"
"22025";"002751";"2015"
"405551";"002751";"2016"
"486941";"002751";"2016"
"0";"002751";"2016"
"3655171";"002751";"2017"
"716367";"002751";"2017"
"2938805";"002751";"2017"
"44435231";"002751";"2018"
"1356707";"002751";"2018"
"43078523";"002751";"2018"
"29242090";"002751";"2019"
"5900526";"002751";"2019"
"23341565";"002751";"2019"
"43292537";"002751";"2020"
"9592537";"002751";"2020"
"33699999";"002751";"2020"
"2215551";"002752";"2015"
"544758";"002752";"2015"
"1670794";"002752";"2015"
"2124693";"002752";"2016"
"868714";"002752";"2016"
"1255978";"002752";"2016"
"2539633";"002752";"2018"
"2523974";"002752";"2018"
"15658";"002752";"2018"
"2624024";"002752";"2019"
"2113937";"002752";"2019"
"510087";"002752";"2019"
"2959644";"002752";"2020"
"3512129";"002752";"2020"
"0";"002752";"2020"
"0";"002753";"2015"
"11186";"002753";"2015"
"0";"002753";"2015"
"0";"002753";"2016"
"11186";"002753";"2016"
"0";"002753";"2016"
"0";"002753";"2017"
"11186";"002753";"2017"
"0";"002753";"2017"
"0";"002753";"2018"
"5593";"002753";"2018"
"0";"002753";"2018"
"0";"002753";"2019"
"0";"002753";"2019"
"0";"002753";"2020"
"0";"002753";"2020"
"198113";"002755";"2016"
"138975";"002755";"2016"
"59138";"002755";"2016"
"946692";"002755";"2017"
"244886";"002755";"2017"
"701806";"002755";"2017"
"32758";"002755";"2018"
"909069";"002755";"2018"
"0";"002755";"2018"
"399437";"002755";"2019"
"396754";"002755";"2019"
"2682";"002755";"2019"
"0";"002755";"2020"
"123970";"002755";"2020"
"0";"002755";"2020"
"2072568";"002756";"2015"
"18871";"002756";"2015"
"2053698";"002756";"2015"
"290599";"002756";"2016"
"218544";"002756";"2016"
"72055";"002756";"2016"
"316307";"002756";"2017"
"238286";"002756";"2017"
"78020";"002756";"2017"
"35145";"002756";"2018"
"271754";"002756";"2018"
"0";"002756";"2018"
"129766";"002756";"2019"
"281194";"002756";"2019"
"0";"002756";"2019"
"270893";"002756";"2020"
"297983";"002756";"2020"
"0";"002756";"2020"
"0";"002757";"2015"
"761841";"002757";"2015"
"0";"002757";"2015"
"0";"002757";"2016"
"654536";"002757";"2016"
"0";"002757";"2016"
"1000000";"002757";"2017"
"292031";"002757";"2017"
"707969";"002757";"2017"
"468189";"002757";"2018"
"0";"002757";"2018"
"397619";"002757";"2018"
"0";"002757";"2018"
"70569";"002757";"2018"
"0";"002757";"2018"
"310678";"002757";"2019"
"387318";"002757";"2019"
"0";"002757";"2019"
"12190850";"002757";"2020"
"1965939";"002757";"2020"
"10224912";"002757";"2020"
"167735";"002758";"2015"
"139228";"002758";"2015"
"28507";"002758";"2015"
"108180";"002758";"2016"
"155115";"002758";"2016"
"0";"002758";"2016"
"2265542";"002758";"2017"
"218413";"002758";"2017"
"2047129";"002758";"2017"
"956817";"002758";"2018"
"435567";"002758";"2018"
"521251";"002758";"2018"
"354319";"002758";"2019"
"472891";"002758";"2019"
"0";"002758";"2019"
"0";"002758";"2020"
"879068";"002758";"2020"
"0";"002758";"2020"
"1532266";"002759";"2015"
"821237";"002759";"2015"
"711030";"002759";"2015"
"2616754";"002759";"2016"
"1012521";"002759";"2016"
"1604232";"002759";"2016"
"1532186";"002759";"2017"
"1415797";"002759";"2017"
"116389";"002759";"2017"
"0";"002759";"2018"
"1232242";"002759";"2018"
"0";"002759";"2018"
"2471276";"002759";"2019"
"777345";"002759";"2019"
"1693931";"002759";"2019"
"0";"002759";"2020"
"1278524";"002759";"2020"
"0";"002759";"2020"
"873885";"002761";"2015"
"561007";"002761";"2015"
"312878";"002761";"2015"
"13347712";"002761";"2016"
"2205896";"002761";"2016"
"11141815";"002761";"2016"
"448194";"002761";"2017"
"3165583";"002761";"2017"
"0";"002761";"2017"
"1081232";"002761";"2018"
"8930249";"002761";"2018"
"0";"002761";"2018"
"11508686";"002761";"2019"
"6671298";"002761";"2019"
"4837388";"002761";"2019"
"10075686";"002761";"2020"
"9028252";"002761";"2020"
"1047433";"002761";"2020"
"290590";"002762";"2015"
"137514";"002762";"2015"
"153076";"002762";"2015"
"1038462";"002762";"2016"
"148930";"002762";"2016"
"889531";"002762";"2016"
"381098";"002762";"2017"
"264616";"002762";"2017"
"116482";"002762";"2017"
"1689233";"002762";"2018"
"369376";"002762";"2018"
"1319858";"002762";"2018"
"1208123";"002762";"2019"
"483149";"002762";"2019"
"724974";"002762";"2019"
"5555927";"002762";"2020"
"713434";"002762";"2020"
"4842493";"002762";"2020"
"973078";"002763";"2015"
"2040614";"002763";"2015"
"0";"002763";"2015"
"4161378";"002763";"2016"
"90144";"002763";"2016"
"4071234";"002763";"2016"
"1870362";"002763";"2017"
"1983285";"002763";"2017"
"0";"002763";"2017"
"5049889";"002763";"2018"
"1622218";"002763";"2018"
"3427671";"002763";"2018"
"0";"002763";"2019"
"1584913";"002763";"2019"
"0";"002763";"2019"
"148188";"002763";"2020"
"2364197";"002763";"2020"
"0";"002763";"2020"
"1349866";"002765";"2015"
"411381";"002765";"2015"
"938485";"002765";"2015"
"456353";"002765";"2016"
"0";"002765";"2016"
"104128";"002765";"2016"
"351977";"002765";"2017"
"460755";"002765";"2017"
"0";"002765";"2017"
"2174352";"002765";"2018"
"648574";"002765";"2018"
"1525777";"002765";"2018"
"1226718";"002765";"2019"
"1095027";"002765";"2019"
"131691";"002765";"2019"
"723787";"002765";"2020"
"809950";"002765";"2020"
"0";"002765";"2020"
"927142";"002766";"2015"
"856533";"002766";"2015"
"70609";"002766";"2015"
"3131927";"002766";"2019"
"3507456";"002766";"2019"
"0";"002766";"2019"
"2062263";"002766";"2020"
"1722219";"002766";"2020"
"340045";"002766";"2020"
"0";"002767";"2015"
"12201";"002767";"2015"
"0";"002767";"2015"
"71795";"002767";"2016"
"5043";"002767";"2016"
"66752";"002767";"2016"
"739744";"002767";"2017"
"85933";"002767";"2017"
"653811";"002767";"2017"
"136513";"002767";"2018"
"180611";"002767";"2018"
"0";"002767";"2018"
"409792";"002767";"2019"
"243491";"002767";"2019"
"166300";"002767";"2019"
"338938";"002767";"2020"
"336398";"002767";"2020"
"2541";"002767";"2020"
"655803";"002768";"2015"
"114387";"002768";"2015"
"541417";"002768";"2015"
"303150";"002768";"2016"
"257441";"002768";"2016"
"45709";"002768";"2016"
"0";"002768";"2017"
"85923";"002768";"2017"
"0";"002768";"2017"
"248196";"002768";"2018"
"243047";"002768";"2018"
"5148";"002768";"2018"
"289471";"002768";"2019"
"209659";"002768";"2019"
"79812";"002768";"2019"
"59292";"002768";"2020"
"216160";"002768";"2020"
"0";"002768";"2020"
"0";"002769";"2016"
"0";"002769";"2016"
"0";"002769";"2016"
"461506";"002769";"2017"
"161368";"002769";"2017"
"300138";"002769";"2017"
"30000";"002769";"2018"
"213347";"002769";"2018"
"0";"002769";"2018"
"2524406";"002769";"2019"
"383648";"002769";"2019"
"2140757";"002769";"2019"
"0";"002769";"2020"
"723727";"002769";"2020"
"0";"002769";"2020"
"0";"002770";"2015"
"0";"002770";"2015"
"0";"002770";"2015"
"84555";"002770";"2016"
"6305";"002770";"2016"
"78251";"002770";"2016"
"6000";"002770";"2017"
"14355";"002770";"2017"
"0";"002770";"2017"
"6000";"002770";"2018"
"15206";"002770";"2018"
"0";"002770";"2018"
"0";"002770";"2019"
"0";"002770";"2019"
"0";"002770";"2019"
"0";"002770";"2020"
"9655";"002770";"2020"
"0";"002770";"2020"
"0";"002771";"2015"
"1185741";"002771";"2015"
"183334";"002771";"2015"
"509822";"002771";"2015"
"0";"002771";"2015"
"675920";"002771";"2015"
"0";"002771";"2016"
"1374059";"002771";"2016"
"0";"002771";"2016"
"940754";"002771";"2016"
"433305";"002771";"2016"
"0";"002771";"2017"
"968053";"002771";"2017"
"0";"002771";"2017"
"1062492";"002771";"2017"
"0";"002771";"2017"
"0";"002771";"2018"
"454599";"002771";"2018"
"0";"002771";"2018"
"1133710";"002771";"2018"
"0";"002771";"2018"
"0";"002771";"2019"
"10522921";"002771";"2019"
"0";"002771";"2019"
"0";"002771";"2019"
"2971357";"002771";"2019"
"0";"002771";"2019"
"7551565";"002771";"2019"
"0";"002771";"2019"
"0";"002771";"2020"
"149288";"002771";"2020"
"0";"002771";"2020"
"0";"002771";"2020"
"4664640";"002771";"2020"
"1833334";"002771";"2020"
"0";"002771";"2020"
"0";"002771";"2020"
"7560";"002772";"2015"
"5789";"002772";"2015"
"1771";"002772";"2015"
"5000";"002772";"2016"
"5317";"002772";"2016"
"0";"002772";"2016"
"564000";"002772";"2017"
"66059";"002772";"2017"
"497941";"002772";"2017"
"0";"002772";"2018"
"124364";"002772";"2018"
"0";"002772";"2018"
"0";"002772";"2019"
"121709";"002772";"2019"
"0";"002772";"2019"
"0";"002772";"2020"
"118816";"002772";"2020"
"0";"002772";"2020"
"95519";"002774";"2017"
"539071";"002774";"2017"
"0";"002774";"2017"
"531135";"002774";"2018"
"589264";"002774";"2018"
"0";"002774";"2018"
"21239";"002774";"2019"
"598634";"002774";"2019"
"0";"002774";"2019"
"0";"002774";"2020"
"576572";"002774";"2020"
"0";"002774";"2020"
"0";"002775";"2015"
"300681";"002775";"2015"
"0";"002775";"2015"
"1590367";"002775";"2016"
"395491";"002775";"2016"
"1194877";"002775";"2016"
"262041";"002775";"2017"
"605822";"002775";"2017"
"0";"002775";"2017"
"257379";"002775";"2018"
"595613";"002775";"2018"
"0";"002775";"2018"
"585723";"002775";"2019"
"555840";"002775";"2019"
"29882";"002775";"2019"
"441068";"002775";"2020"
"520798";"002775";"2020"
"0";"002775";"2020"
"11111";"002776";"2015"
"198964";"002776";"2015"
"0";"002776";"2015"
"52504";"002776";"2016"
"206162";"002776";"2016"
"0";"002776";"2016"
"742535";"002776";"2017"
"106164";"002776";"2017"
"636371";"002776";"2017"
"680688";"002776";"2018"
"133436";"002776";"2018"
"547252";"002776";"2018"
"311307";"002776";"2019"
"233921";"002776";"2019"
"77386";"002776";"2019"
"0";"002776";"2020"
"558408";"002776";"2020"
"0";"002776";"2020"
"20317";"002777";"2015"
"87008";"002777";"2015"
"57256";"002777";"2015"
"162203";"002777";"2015"
"0";"002777";"2015"
"0";"002777";"2015"
"140598";"002777";"2016"
"0";"002777";"2016"
"59923";"002777";"2016"
"163934";"002777";"2016"
"80675";"002777";"2016"
"0";"002777";"2016"
"0";"002777";"2017"
"34188";"002777";"2017"
"60722";"002777";"2017"
"234357";"002777";"2017"
"0";"002777";"2017"
"0";"002777";"2017"
"36835";"002777";"2018"
"2975858";"002777";"2018"
"58088";"002777";"2018"
"195605";"002777";"2018"
